dataset,num_rotations,bootstrap_size,num_trees,fold,accuracy,balanced_accuracy,f1_micro,f1_macro,precision,recall,jaccard
poker-hand,50,50,1,5,0.6214788046442765,0.12834756519732288,0.6214788046442765,0.11565331661588382,0.5845975792483322,0.6214788046442765,0.4122162800472609
poker-hand,5,10,10,1,0.6632112506141431,0.15355494997850602,0.6632112506141431,0.1430631997186563,0.6420580561669614,0.6632112506141431,0.46382625268358413
poker-hand,5,10,10,2,0.6275487772708177,0.13027745203454935,0.6275487772708177,0.11910672019743918,0.6115216018241986,0.6275487772708177,0.41993531677590124
poker-hand,5,10,10,3,0.6810862492012156,0.14302137875623985,0.6810862492012156,0.13466094143921076,0.6485293226451618,0.6810862492012156,0.4892322068089823
poker-hand,5,10,10,4,0.6061710517303798,0.1250960703375802,0.6061710517303798,0.112427922347016,0.5904488331554099,0.6061710517303798,0.39354407857955137
poker-hand,5,10,10,5,0.6341414712070443,0.13152629034557828,0.6341414712070443,0.12064751943576764,0.6186145815887089,0.6341414712070443,0.4273898304157317
poker-hand,5,25,10,1,0.7134372066098817,0.16688109343123536,0.7134372066098817,0.15885701608969413,0.6858836753163661,0.7134372066098817,0.5312818274697514
poker-hand,5,25,10,2,0.7024659755942669,0.14795990138262818,0.7024659755942669,0.14039882017812283,0.6641709798614799,0.7024659755942669,0.5178773845502878
poker-hand,5,25,10,3,0.6773447675354514,0.14232499693385986,0.6773447675354514,0.134217506816985,0.6456764876388467,0.6773447675354514,0.48555938412643945
poker-hand,5,25,10,4,0.6322955294854359,0.13113741434153914,0.6322955294854359,0.12011134546581222,0.615024784659063,0.6322955294854359,0.42513146395457074
poker-hand,5,25,10,5,0.6639523104496221,0.1388605567579875,0.6639523104496221,0.130079689489568,0.6389184245384764,0.6639523104496221,0.4666944779005331
poker-hand,5,50,10,1,0.7252141595847663,0.18101359281277674,0.7252141595847663,0.18232539791909635,0.698226851237646,0.7252141595847663,0.5473365652175672
poker-hand,5,50,10,2,0.6950797729426592,0.14686426393459118,0.6950797729426592,0.13976175406385988,0.6579976595679816,0.6950797729426592,0.5090523200486904
poker-hand,5,50,10,3,0.7232962112010303,0.15296108162203365,0.7232962112010304,0.14578121351940182,0.6801913296130707,0.7232962112010303,0.5455278869986038
poker-hand,5,50,10,4,0.6267966693736975,0.13424548753462856,0.6267966693736975,0.1270516559688431,0.6091106459148028,0.6267966693736975,0.41928478748623504
poker-hand,5,50,10,5,0.6346723291514065,0.13167188157540682,0.6346723291514065,0.1208865822348654,0.6184994563970404,0.6346723291514065,0.42828116833465313
poker-hand,5,10,20,1,0.7255060295469692,0.17111771265393036,0.7255060295469692,0.1644096825236191,0.6893003498737227,0.7255060295469692,0.5480552183370682
poker-hand,5,10,20,2,0.6664826629409983,0.13931864285064174,0.6664826629409983,0.13011152572814516,0.6400507901604078,0.6664826629409983,0.4690996040439665
poker-hand,5,10,20,3,0.681983814555193,0.1431255052731469,0.681983814555193,0.1345563360560805,0.6487741712332481,0.681983814555193,0.4897524698785897
poker-hand,5,10,20,4,0.6387630500083168,0.13261880210016547,0.6387630500083168,0.12189853368098773,0.6205389722577858,0.6387630500083168,0.432965083315365
poker-hand,5,10,20,5,0.6341463414634146,0.13148360034180778,0.6341463414634146,0.12049348680324327,0.6207271848960936,0.6341463414634146,0.4268548448172862
poker-hand,5,25,20,1,0.7390974407868814,0.1735347431975078,0.7390974407868814,0.16595458304818173,0.695874277674647,0.7390974407868814,0.566393384524288
poker-hand,5,25,20,2,0.6648363995193106,0.1389364094524977,0.6648363995193106,0.12964445635022132,0.6379129202942583,0.6648363995193106,0.46708447728558167
poker-hand,5,25,20,3,0.6969546192908258,0.14664374297740762,0.6969546192908258,0.13867657582959203,0.6632293520788869,0.6969546192908258,0.5091668986150464
poker-hand,5,25,20,4,0.6299717229435535,0.13077380660457313,0.6299717229435535,0.1200848014571958,0.6077794425111238,0.6299717229435535,0.4241831347042418
poker-hand,5,25,20,5,0.6350083768409569,0.1316828937413666,0.6350083768409569,0.1207352135236895,0.6209446946392683,0.6350083768409569,0.427959040915821
poker-hand,5,50,20,1,0.7487534720364254,0.17639943619661935,0.7487534720364253,0.16931458127458554,0.7067680370167376,0.7487534720364254,0.5801875211810709
poker-hand,5,50,20,2,0.7026906881088,0.14799078819831651,0.7026906881088,0.14040587562615486,0.664645332152868,0.7026906881088,0.518016586803615
poker-hand,5,50,20,3,0.6897643403138551,0.14496998730088687,0.6897643403138551,0.13682499866848347,0.6590110201477363,0.6897643403138551,0.49964463651392016
poker-hand,5,50,20,4,0.6332837587937732,0.13143158611527428,0.6332837587937732,0.12064275365360004,0.6144348305728632,0.6332837587937732,0.42700600699455665
poker-hand,5,50,20,5,0.6342534871035611,0.13197161572532562,0.6342534871035611,0.12145605196821663,0.6218102769137793,0.6342534871035611,0.4271646281724451
poker-hand,5,10,2,1,0.6971411337202232,0.16484428401233436,0.6971411337202232,0.15844979443237636,0.6648631142075505,0.6971411337202232,0.5103478656696586
poker-hand,5,10,2,2,0.7032866647777789,0.14819010582557834,0.7032866647777789,0.14069938092623874,0.6642523578526336,0.7032866647777789,0.5192417915203182
poker-hand,5,10,2,3,0.6571397909258094,0.13748122440471452,0.6571397909258094,0.12821028722009564,0.6249789550438998,0.6571397909258094,0.45942536333012235
poker-hand,5,10,2,4,0.5986614874318757,0.12367482401712146,0.5986614874318757,0.11156011060051887,0.5756758309131581,0.5986614874318757,0.38814740152431004
poker-hand,5,10,2,5,0.6279708563858801,0.13029283031737832,0.6279708563858801,0.11958660824921571,0.6066608876216404,0.6279708563858801,0.422021451833369
poker-hand,5,25,2,1,0.743684663692836,0.17486557295151575,0.743684663692836,0.16747350998195887,0.6983482906369053,0.743684663692836,0.573397482889562
poker-hand,5,25,2,2,0.663722607055973,0.1387777163924452,0.663722607055973,0.129676342525682,0.6362069037952489,0.663722607055973,0.46647822526584426
poker-hand,5,25,2,3,0.6705740028000137,0.14058005727303668,0.6705740028000137,0.13180971617865214,0.6376938726638056,0.6705740028000137,0.4760579419783279
poker-hand,5,25,2,4,0.650910442941988,0.13969965373752755,0.650910442941988,0.13387150572507073,0.6275628338396668,0.650910442941988,0.4502402458364941
poker-hand,5,25,2,5,0.6335180783916465,0.13148700411441222,0.6335180783916465,0.12085901622842699,0.6151054045956722,0.6335180783916465,0.42774632955071734
poker-hand,5,50,2,1,0.7439668046562988,0.18009083783566573,0.7439668046562988,0.17736099856494056,0.6993196219221024,0.7439668046562988,0.5740559273631517
poker-hand,5,50,2,2,0.7079812023096539,0.14920635779264707,0.7079812023096538,0.1417227134829746,0.6690602572828729,0.7079812023096539,0.5248718130439828
poker-hand,5,50,2,3,0.6789545314855194,0.14247814712970977,0.6789545314855194,0.13390650964321477,0.6452295852246629,0.6789545314855194,0.48635306153584
poker-hand,5,50,2,4,0.6287633435417747,0.13622962560455093,0.6287633435417747,0.13073073609107466,0.6059207499890787,0.6287633435417747,0.42363833574345267
poker-hand,5,50,2,5,0.6344726486402245,0.13159154970416784,0.6344726486402245,0.12070185912699509,0.619345620016313,0.6344726486402245,0.42766757284767076
susy,100,10,1,1,0.7859348120237729,0.778138568455594,0.7859348120237729,0.7804444340434391,0.7897390523463768,0.7859348120237729,0.6452026802739964
susy,100,10,1,2,0.7862482257372381,0.7782745921910493,0.7862482257372381,0.7806141504445234,0.7903757349609156,0.7862482257372381,0.6455163320116118
susy,100,10,1,3,0.7860269181538289,0.778213452929237,0.786026918153829,0.7805873917190252,0.789209774017185,0.7860269181538289,0.6455087335272173
susy,100,10,1,4,0.7862476337902256,0.7782023763244899,0.7862476337902254,0.7805696485350792,0.7903416926454775,0.7862476337902256,0.6455152908767956
susy,100,10,1,5,0.785519511048425,0.7774456767993283,0.785519511048425,0.7797821308419857,0.7898127810965575,0.785519511048425,0.6444593113711315
susy,100,25,1,1,0.7859827091407656,0.7782498762641163,0.7859827091407657,0.7805464264938259,0.7896817715920094,0.7859827091407656,0.6453067436736607
susy,100,25,1,2,0.7861872081031418,0.7782684849590971,0.7861872081031418,0.7805985710870226,0.7902145965269811,0.7861872081031418,0.6454683308051562
susy,100,25,1,3,0.7863123651638466,0.7783266549747715,0.7863123651638466,0.7807387318343767,0.7897747268207014,0.7863123651638466,0.6457937860667717
susy,100,25,1,4,0.7858686402331161,0.7777628029641203,0.7858686402331161,0.7801313244865207,0.7900503240814949,0.7858686402331161,0.6449637960234453
susy,100,25,1,5,0.7855025057767908,0.7774540326270899,0.7855025057767908,0.7797866272665691,0.7897490073408161,0.7855025057767908,0.6444525609031454
susy,100,50,1,1,0.7857661742576945,0.7778206933979945,0.7857661742576945,0.7801461747207976,0.7898208843528268,0.7857661742576945,0.6448809531729633
susy,100,50,1,2,0.7862492260263216,0.7783628130626835,0.7862492260263216,0.780689195527791,0.7902231461832273,0.7862492260263216,0.6455726335409894
susy,100,50,1,3,0.7862522710564744,0.7782231297019818,0.7862522710564744,0.7806419369019971,0.7897806086452877,0.7862522710564744,0.6456865202457669
susy,100,50,1,4,0.7859176394001302,0.7778732371851955,0.7859176394001302,0.7802336461018486,0.7899934063026979,0.7859176394001302,0.6450689267811053
susy,100,50,1,5,0.7854364853104462,0.7772742703031545,0.7854364853104462,0.7796208686019082,0.7898871964229609,0.7854364853104462,0.644289944714175
susy,10,10,10,1,0.7835150097590375,0.7760512746782975,0.7835150097590375,0.7782556290137258,0.7866657437717252,0.7835150097590375,0.6421360498279411
susy,10,10,10,2,0.7825871676914629,0.774333339054694,0.7825871676914629,0.7766341840764326,0.7870298232823064,0.7825871676914629,0.6403910867267928
susy,10,10,10,3,0.7851835975137065,0.7766451452504294,0.7851835975137065,0.7791245957803187,0.7895110882556102,0.7851835975137065,0.6439274365378213
susy,10,10,10,4,0.7841906687586311,0.7767132026062589,0.7841906687586311,0.7789454576187106,0.7872569687332786,0.7841906687586311,0.6430802074814588
susy,10,10,10,5,0.7845151997119106,0.7763783486162075,0.7845151997119106,0.778702428797122,0.7888705085851166,0.7845151997119106,0.6430608489606344
susy,10,25,10,1,0.7833613398420194,0.7759702312384604,0.7833613398420194,0.7781589544376064,0.7863937110017177,0.7833613398420194,0.6419721625178432
susy,10,25,10,2,0.7827682200155845,0.7744916961983435,0.7827682200155845,0.7767989806530102,0.7872624972210187,0.7827682200155845,0.6406200245884432
susy,10,25,10,3,0.7853368374875054,0.7769002060474686,0.7853368374875054,0.7793678871796414,0.7894950426512402,0.7853368374875054,0.6441986375195714
susy,10,25,10,4,0.7840476711895897,0.7766654447539063,0.7840476711895897,0.7788773363520027,0.7869646290109539,0.7840476711895897,0.6429431497634379
susy,10,25,10,5,0.784225109784033,0.7761320801884217,0.784225109784033,0.7784444328964256,0.7884856659346987,0.784225109784033,0.6426973674291805
susy,10,50,10,1,0.7834860719175212,0.7758969219495166,0.7834860719175212,0.7781220411595877,0.7868330499076215,0.7834860719175212,0.6420214452535759
susy,10,50,10,2,0.7824741350250223,0.7742365364948057,0.7824741350250223,0.776533118638467,0.7868809477065196,0.7824741350250223,0.6402495291334152
susy,10,50,10,3,0.7855061025566037,0.7772386879104447,0.7855061025566037,0.7796833097254929,0.7893859762520584,0.7855061025566037,0.6445323670185616
susy,10,50,10,4,0.7845616624517383,0.7771315624406083,0.7845616624517383,0.7793618202345449,0.7875722550012901,0.7845616624517383,0.6436089451672194
susy,10,50,10,5,0.7844151687022977,0.7762376476439548,0.7844151687022977,0.7785648457393096,0.7888397100995989,0.7844151687022977,0.6428993472430642
susy,10,10,1,1,0.7834641190722328,0.7760954706574492,0.7834641190722327,0.7782820196423212,0.7864667753355269,0.7834641190722328,0.6421240049617265
susy,10,10,1,2,0.7823781072730019,0.7741521985146843,0.7823781072730019,0.7764454007997662,0.7867584170100569,0.7823781072730019,0.6401279060145245
susy,10,10,1,3,0.7846437521158134,0.7762445985754334,0.7846437521158134,0.7786918984204342,0.7887012423098418,0.7846437521158134,0.6432853012180912
susy,10,10,1,4,0.7839676725495667,0.7765975096266606,0.7839676725495668,0.7788056686619141,0.786863357187419,0.7839676725495667,0.6428422552773871
susy,10,10,1,5,0.7842971321109544,0.7762015670482749,0.7842971321109544,0.7785157387340074,0.7885660224761567,0.7842971321109544,0.6427929837622917
susy,10,25,1,1,0.7832865005967182,0.7759345093852288,0.7832865005967182,0.7781148358102721,0.7862563780698065,0.7832865005967182,0.6418944470852822
susy,10,25,1,2,0.7822950832790676,0.7739106831079952,0.7822950832790675,0.7762197407084623,0.7869647923361447,0.7822950832790676,0.6399116600541013
susy,10,25,1,3,0.785121500269422,0.776719759414638,0.785121500269422,0.7791775563429232,0.7892084179324055,0.785121500269422,0.6439292552303014
susy,10,25,1,4,0.7841416695916169,0.7766642755508992,0.7841416695916169,0.7788956163889753,0.7872057257185929,0.7841416695916169,0.6430141218598291
susy,10,25,1,5,0.7847242645220018,0.776622170853986,0.7847242645220018,0.7789460261393244,0.7890272938913928,0.7847242645220018,0.6433657672386291
susy,10,50,1,1,0.7828514351173679,0.7753830549465301,0.7828514351173678,0.7775760032239369,0.7859801783829977,0.7828514351173679,0.6412391335589877
susy,10,50,1,2,0.7819089716928193,0.7735945393664576,0.7819089716928191,0.7758878377625205,0.7864266987875695,0.7819089716928193,0.6394385191080901
susy,10,50,1,3,0.7854009378687024,0.7770500341157172,0.7854009378687025,0.7795058353874942,0.7894158263296917,0.7854009378687024,0.6443386613187733
susy,10,50,1,4,0.7842486677726479,0.7766581752996383,0.7842486677726479,0.7789118165378384,0.7874919029221963,0.7842486677726479,0.6430913184157275
susy,10,50,1,5,0.7840460542768258,0.7758724267586566,0.7840460542768258,0.7781914179548182,0.7884438030387697,0.7840460542768258,0.6424034805831862
susy,10,10,5,1,0.7834042476759919,0.7760113313157632,0.7834042476759919,0.7782011571874681,0.7864412239160167,0.7834042476759919,0.6420289243920221
susy,10,10,5,2,0.7825721633552096,0.7743566220197053,0.7825721633552096,0.776652670637108,0.7869439252877068,0.7825721633552096,0.6403959261432696
susy,10,10,5,3,0.7857474805545485,0.7773478115286192,0.7857474805545485,0.7798185469479086,0.7898636796241236,0.7857474805545485,0.6447772043470453
susy,10,10,5,4,0.7842306680786426,0.7768431896896932,0.7842306680786426,0.7790593859171482,0.7871632065924751,0.7842306680786426,0.6431870322671414
susy,10,10,5,5,0.7843701547479719,0.7762054355335961,0.784370154747972,0.778530070619618,0.7887687838537569,0.7843701547479719,0.6428468682018366
susy,10,25,5,1,0.7832396013363295,0.7756027876335135,0.7832396013363295,0.777831035810514,0.7866518228866435,0.7832396013363295,0.6416601918563509
susy,10,25,5,2,0.7823601020694981,0.7741344039826347,0.7823601020694981,0.7764272041419797,0.7867390652279314,0.7823601020694981,0.6401038084085778
susy,10,25,5,3,0.7857695150605849,0.7773235226759896,0.7857695150605849,0.7798018533977088,0.789966844861956,0.7857695150605849,0.6447781236917093
susy,10,25,5,4,0.7842216682316401,0.7767229846032877,0.7842216682316402,0.7789596885768028,0.7873216957419044,0.7842216682316401,0.6431095052898772
susy,10,25,5,5,0.784602226690274,0.776461507654767,0.784602226690274,0.7787878986914711,0.7889691949745175,0.784602226690274,0.6431759171209053
susy,10,50,5,1,0.782584009547492,0.7750602919309815,0.782584009547492,0.777257671977887,0.7857869250394642,0.782584009547492,0.640845814216496
susy,10,50,5,2,0.7822540714266423,0.7740332113624266,0.7822540714266423,0.7763232243361522,0.7866185548600936,0.7822540714266423,0.6399642658248058
susy,10,50,5,3,0.7853087935707318,0.7767868871171986,0.7853087935707319,0.7792666437261173,0.7896139622276606,0.7853087935707318,0.6441071696714015
susy,10,50,5,4,0.7845476626897343,0.7770636424739059,0.7845476626897342,0.7793036738196991,0.7876395318599715,0.7845476626897343,0.6435582942431494
susy,10,50,5,5,0.7846982564595024,0.7763719729143634,0.7846982564595023,0.7787232629215652,0.7894164465423377,0.7846982564595024,0.6431843042043283
susy,50,10,1,1,0.7857422256991982,0.7779769895557623,0.7857422256991983,0.7802741152126718,0.789484467440973,0.7857422256991982,0.6449611921578915
susy,50,10,1,2,0.7859671445047619,0.7782273819326879,0.7859671445047619,0.7805248980596018,0.7896758183388607,0.7859671445047619,0.6452817772206566
susy,50,10,1,3,0.7870234787677503,0.7791682593780693,0.7870234787677503,0.7815695843863307,0.790315602209179,0.7870234787677503,0.6468344048928604
susy,50,10,1,4,0.7860006379891542,0.7779577768298775,0.7860006379891542,0.7803196461890731,0.7900779221320531,0.7860006379891542,0.6451822754743086
susy,50,10,1,5,0.7851213876301654,0.7766141516666967,0.7851213876301654,0.7789948018524233,0.7902145351561748,0.7851213876301654,0.6436356402413684
susy,50,25,1,1,0.7856474293218167,0.7779423041517273,0.7856474293218167,0.7802278013893722,0.7892841322871202,0.7856474293218167,0.6448699570923427
susy,50,25,1,2,0.7857240742574604,0.7779055361637846,0.7857240742574604,0.7802109212153117,0.7895548384975141,0.7857240742574604,0.6449039375665179
susy,50,25,1,3,0.7868862638892505,0.7790688237084181,0.7868862638892505,0.7814600985720523,0.7901141920138932,0.7868862638892505,0.6466704534349432
susy,50,25,1,4,0.7856676436500579,0.7778898405382956,0.7856676436500578,0.7802028077867842,0.7892774070044025,0.7856676436500579,0.6448958312182982
susy,50,25,1,5,0.7855025057767908,0.7770322667700225,0.7855025057767908,0.7794173552682715,0.7905445940876632,0.7855025057767908,0.6441761333117897
susy,50,50,1,1,0.7855177079632949,0.777804387479111,0.7855177079632949,0.7800887215716318,0.7891619508205275,0.7855177079632949,0.6446893993499827
susy,50,50,1,2,0.7857420794609642,0.7779572329123379,0.7857420794609643,0.7802576352761653,0.7895162433858315,0.7857420794609642,0.6449492327074473
susy,50,50,1,3,0.7870405054315057,0.7792135057834566,0.7870405054315057,0.7816096400567947,0.7902900731544515,0.7870405054315057,0.6468739869478927
susy,50,50,1,4,0.7858566404371126,0.7780548349879065,0.7858566404371126,0.780375508941312,0.7895151506670062,0.7858566404371126,0.6451369412508627
susy,50,50,1,5,0.7854144784883313,0.7769166922114782,0.7854144784883312,0.7793028256150346,0.7905058715515438,0.7854144784883313,0.6440385067768148
susy,5,10,10,1,0.7823016161285559,0.7750764371949247,0.7823016161285559,0.7772158950387862,0.7850427822698052,0.7823016161285559,0.6406426370081679
susy,5,10,10,2,0.7788380842063356,0.7711969259025755,0.7788380842063356,0.7733429290032399,0.7820545864510352,0.7788380842063356,0.6357480738562664
susy,5,10,10,3,0.7813736311063125,0.7722193410539255,0.7813736311063125,0.7746848028959953,0.7866178393847466,0.7813736311063125,0.6383895238459758
susy,5,10,10,4,0.784892656824834,0.7770196260546576,0.784892656824834,0.7793329525080079,0.7886236373085946,0.784892656824834,0.6437893213415284
susy,5,10,10,5,0.7830777541037721,0.7741273607824437,0.7830777541037721,0.7764993285227659,0.7889561119142304,0.7830777541037721,0.6405701628211914
susy,5,25,10,1,0.7817757456982402,0.7747702665703546,0.7817757456982402,0.7768581378953172,0.7841869508746486,0.7817757456982402,0.640061620423389
susy,5,25,10,2,0.7791921865419106,0.7717998520716972,0.7791921865419106,0.7739136159296438,0.7820468034791149,0.7791921865419106,0.636372203562199
susy,5,25,10,3,0.7809179174587404,0.7718653561297948,0.7809179174587404,0.7743107441879045,0.7859398944949539,0.7809179174587404,0.637845840426087
susy,5,25,10,4,0.7846826603947733,0.7766914153425154,0.7846826603947734,0.7790188022115377,0.7886039138187182,0.7846826603947733,0.6434320352305447
susy,5,25,10,5,0.7828506837119507,0.7737807469682444,0.7828506837119507,0.7761546534376037,0.7889712092323422,0.7828506837119507,0.6401790205007309
susy,5,50,10,1,0.7821140190870011,0.7749700173182785,0.7821140190870011,0.7770908325773516,0.7847311818271522,0.7821140190870011,0.640437293692002
susy,5,50,10,2,0.7795122790486451,0.7719172874700835,0.7795122790486451,0.7740690180157714,0.7826874242320248,0.7795122790486451,0.6366786817836327
susy,5,50,10,3,0.7801607317058513,0.7707619467554256,0.7801607317058513,0.7732176650110838,0.7858097247438253,0.7801607317058513,0.6365940026684026
susy,5,50,10,4,0.7847016600717788,0.7766920151045621,0.7847016600717788,0.7790225335679555,0.7886555384489728,0.7847016600717788,0.6434461702726612
susy,5,50,10,5,0.7823165181206174,0.7739371468448788,0.7823165181206174,0.7762431034739041,0.7870032685150143,0.7823165181206174,0.6399368081116797
susy,5,10,20,1,0.7829172936532328,0.7755283463351463,0.7829172936532328,0.7777086267320987,0.7859272569010805,0.7829172936532328,0.6413751739912521
susy,5,10,20,2,0.7795853001517439,0.7719637920889593,0.7795853001517439,0.7741208908226258,0.782805023635646,0.7795853001517439,0.636760291094763
susy,5,10,20,3,0.7799924682052094,0.7705783040156808,0.7799924682052094,0.7730309510931523,0.7856614035280873,0.7799924682052094,0.6363577098096284
susy,5,10,20,4,0.7848426576748195,0.7769841288695816,0.7848426576748195,0.7792941604065833,0.7885469525189077,0.7848426576748195,0.6437307052500413
susy,5,10,20,5,0.7817503426062079,0.7730880814674386,0.7817503426062079,0.7754079785047132,0.7869537019347561,0.7817503426062079,0.638983655251273
susy,5,25,20,1,0.7812987702415212,0.7740641608468619,0.7812987702415212,0.7761877564845066,0.7840124773868967,0.7812987702415212,0.639289114666487
susy,5,25,20,2,0.7793432301935259,0.7717198270156567,0.7793432301935258,0.7738726753739034,0.7825549466107475,0.7793432301935259,0.636434972956309
susy,5,25,20,3,0.7808928782473353,0.7717817452333109,0.7808928782473353,0.7742319975229903,0.786024639323312,0.7808928782473353,0.6377729155546026
susy,5,25,20,4,0.7847486592727924,0.7769335295414448,0.7847486592727924,0.7792347322169046,0.7883763291266842,0.7847486592727924,0.6436303974958606
susy,5,25,20,5,0.782922706038872,0.7741859872181277,0.782922706038872,0.7765385815876208,0.7883465098341363,0.782922706038872,0.6405106307213719
susy,5,50,20,1,0.7826897823475175,0.7754797979372439,0.7826897823475176,0.7776232115763982,0.7854248165218266,0.7826897823475175,0.6411738511453926
susy,5,50,20,2,0.7790361414448775,0.7716386263358559,0.7790361414448775,0.7737504408158468,0.7818917601381472,0.7790361414448775,0.6361602966576418
susy,5,50,20,3,0.7806384798594599,0.7714239576170678,0.7806384798594599,0.7738772028553911,0.7859538641707708,0.7806384798594599,0.6373614705467171
susy,5,50,20,4,0.7845686623327404,0.7765492547941368,0.7845686623327404,0.778878530332371,0.7885327068660132,0.7845686623327404,0.643260368766738
susy,5,50,20,5,0.7827806620052217,0.7734989210528089,0.7827806620052217,0.775881500946682,0.7893652974884021,0.7827806620052217,0.6399313298215704
susy,5,10,2,1,0.7818625592227895,0.774910538423699,0.7818625592227895,0.7769890439539044,0.7842046372794886,0.7818625592227895,0.6402084817372765
susy,5,10,2,2,0.7785910128026999,0.7711243000122399,0.7785910128026999,0.7732392156183938,0.7815302010201248,0.7785910128026999,0.6355235211100664
susy,5,10,2,3,0.7805443324245769,0.7713123578280376,0.7805443324245769,0.7737647971583834,0.7858878208264197,0.7805443324245769,0.637223245599672
susy,5,10,2,4,0.7844966635567195,0.7766959390584391,0.7844966635567195,0.7789898856542548,0.7880885769830126,0.7844966635567195,0.6432988392460961
susy,5,10,2,5,0.7829487141013715,0.7735638697440163,0.7829487141013715,0.7759545740553306,0.7897799223023559,0.7829487141013715,0.6400820259782715
susy,5,25,2,1,0.783540954030742,0.7764969077402721,0.783540954030742,0.7786224677403683,0.7860738100831435,0.783540954030742,0.642415811984102
susy,5,25,2,2,0.7777277633236005,0.7701624285340981,0.7777277633236006,0.7722766187517578,0.7807776919099737,0.7777277633236005,0.6343104933110159
susy,5,25,2,3,0.7802007944440995,0.7714465179034434,0.7802007944440995,0.7738446939817782,0.7846348822767546,0.7802007944440995,0.6370803119722352
susy,5,25,2,4,0.7842996669056626,0.7764753895819503,0.7842996669056626,0.7787692888528289,0.7879209939749375,0.7842996669056626,0.6430183816259232
susy,5,25,2,5,0.78275265332253,0.7739498771143138,0.78275265332253,0.7763037453674131,0.7883015127801861,0.78275265332253,0.6402356382112268
susy,5,50,2,1,0.7808836618942512,0.773647953764308,0.7808836618942512,0.7757644695516993,0.7835819590064298,0.7808836618942512,0.6387311474537417
susy,5,50,2,2,0.7788981015513483,0.7713068683193864,0.7788981015513483,0.773446596340758,0.7820398549769055,0.7788981015513483,0.6358588859340101
susy,5,50,2,3,0.7811813299627216,0.7722891977692252,0.7811813299627216,0.7747244383699615,0.7859200930731959,0.7811813299627216,0.6383060213494824
susy,5,50,2,4,0.7843326663446721,0.7764424224872688,0.7843326663446721,0.778747386908553,0.7880652974597878,0.7843326663446721,0.6430222335861182
susy,5,50,2,5,0.7827256449499345,0.7735820977670691,0.7827256449499345,0.7759569427142339,0.7889987515800191,0.7827256449499345,0.6399576072185129
